symbol,company,sector,industry,date,close,change_pct,volume,value_traded,final_score,final_decision,buy_probability,sell_probability,confidence_v3,smart_money_score,accumulation_score,institutional_signal,trade_validation_score,trade_validation_status,trade_action,entry_timing_score,entry_timing_action,suggested_entry_price,risk_management_score,risk_permission,risk_status,risk_action,risk_reward_t1,entry_low,entry_high,stop_loss,target_1,target_2,portfolio_selected,portfolio_rank,portfolio_investment,portfolio_quantity,portfolio_position_status,lifecycle_status,trade_id,actual_entry_price,actual_quantity,open_quantity,remaining_quantity,average_cost,current_stop_loss,highest_price_since_entry,lowest_price_since_entry,realized_profit_loss,unrealized_profit_loss,unrealized_profit_loss_pct,holding_days_numeric,partial_profit_booked,exit_action,exit_reason,exit_risk_level,exit_suggested_action,exit_current_price,exit_entry_price,exit_profit_loss_pct,exit_original_stop_loss,exit_suggested_stop_loss,exit_trailing_stop,exit_profit_lock_pct,exit_target_status,exit_confidence,exit_engine_version,decision_reason
NITGETF,NIT PAKISTANXD,ETF,PAKISTAN ETF,13JUL2026,34.87,-1.2181303116147302,52000,1813239.9999999998,0.0,AVOID,7.92,92.08,16.38,29,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,34.35,35.22,33.13,37.66,39.75,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
NBPGETF,NBP PAKISTAN G ETFXD,ETF,PAKISTAN GROWTH ETF,13JUL2026,27.27,-2.711380663574747,144000,3926880.0,0.0,AVOID,7.91,92.09,16.36,24,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,26.86,27.54,25.91,29.45,31.09,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
ADMM,ARTISTIC DENIM,TEXTILE,DENIM / TEXTILE,13JUL2026,63.33,-2.2986732489972157,44984,2848836.7199999997,0.0,AVOID,7.91,92.09,16.36,22,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,62.38,63.96,60.16,68.4,72.2,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
ATBA,ATLAS BATTERY,AUTO PARTS,BATTERIES,13JUL2026,216.13,-0.15245310911947357,16214,3504331.82,0.0,AVOID,7.91,92.09,16.35,17,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,212.89,218.29,205.32,233.42,246.39,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
PABC,PAKISTAN ALUMIN,ALUMINIUM,ALUMINIUM CANS,13JUL2026,106.67,-2.824086726792379,22995,2452876.65,0.0,AVOID,7.91,92.09,16.35,22,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,105.07,107.74,101.34,115.2,121.6,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
HBLTETF,HBL TOTAL TREASURYXD,ETF,TREASURY ETF,13JUL2026,104.55,-0.047801147227530746,41800,4370190.0,0.0,AVOID,7.9,92.1,16.34,24,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,102.98,105.6,99.32,112.91,119.19,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
JLICL,JUBILE LIFE INS,INSURANCE,LIFE INSURANCE,13JUL2026,172.0,-2.8138772742682736,4420,760240.0,0.0,AVOID,7.9,92.1,16.34,29,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,169.42,173.72,163.4,185.76,196.08,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
IREIT,IMAGE REIT,REIT,REAL ESTATE INVESTMENT TRUST,13JUL2026,8.12,0.0,261692,2124939.0399999996,0.0,AVOID,7.89,92.11,16.31,27,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,8.0,8.2,7.71,8.77,9.26,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market
CLVL,CORDOBA LOGIST,LOGISTICS,LOGISTICS,13JUL2026,17.56,0.9775733179988392,107831,1893512.3599999999,0.0,AVOID,7.89,92.11,16.3,50,55,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.15,17.3,17.74,16.68,18.96,20.02,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | High volatility
IDSM,IDEAL SPINNING,TEXTILE,SPINNING,13JUL2026,50.33,-8.52417302798983,6550,329661.5,0.0,AVOID,7.86,92.14,16.25,30,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,49.58,50.83,47.81,54.36,57.38,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector | High volatility
HIFA,HBL INVEST FUNDXD,MUTUAL FUND,INVESTMENT FUND,13JUL2026,5.54,0.7272727272727278,186517,1033304.18,0.0,AVOID,7.86,92.14,16.24,43,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.12,5.46,5.6,5.26,5.98,6.32,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
FCEL,FIRST CAP.EQUIT,FINANCE,EQUITY / FINANCE,13JUL2026,5.22,-0.5714285714285762,8329,43477.38,0.0,AVOID,7.86,92.14,16.24,29,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.19,5.14,5.27,4.96,5.64,5.95,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market
AKDHL,AKD HOSPITALITY,HOSPITALITY,HOSPITALITY / SERVICES,13JUL2026,157.61,-2.154209088651601,316,49804.76,0.0,AVOID,7.85,92.15,16.22,29,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,155.25,159.19,149.73,170.22,179.68,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
UNIC,UNITED INSURANCE,INSURANCE,GENERAL INSURANCE,13JUL2026,12.4,0.0,17841,221228.4,0.0,AVOID,7.78,92.22,16.07,27,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.18,12.21,12.52,11.78,13.39,14.14,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
TCORPR2,TARIQ CORPORATION(R),HOLDING,RIGHT SHARE,13JUL2026,4.19,-12.526096033402915,195602,819572.3800000001,0.0,AVOID,7.78,92.22,16.06,14,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.2,4.13,4.23,3.98,4.53,4.78,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak smart money | Weak trend | Weak market | Weak sector | Very high volatility
EWIC,EAST WEST INSURANC,INSURANCE,GENERAL INSURANCE,13JUL2026,48.54,0.0,390,18930.6,0.0,AVOID,7.77,92.23,16.05,17,40,DISTRIBUTION RISK,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,47.81,49.03,46.11,52.42,55.34,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector | Very high volatility
ACIETF,ALFALAH CONSUMERXD,ETF,CONSUMER ETF,13JUL2026,17.85,-2.084476138233675,39500,705075.0,0.0,AVOID,7.77,92.23,16.04,43,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,17.58,18.03,16.96,19.28,20.35,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
P01GIS290926,1 YEAR GIS,GOVT SECURITIES,1 YEAR GIS,13JUL2026,97.73,0.030706243602867077,5000,488650.0,0.0,AVOID,7.76,92.24,16.03,64,67,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,96.26,98.71,92.84,105.55,111.41,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
DMC,D.M. CORPORATION LTD,INVESTMENT,HOLDING / CORPORATION,13JUL2026,187.26,0.0,97,18164.219999999998,0.0,AVOID,7.76,92.24,16.02,22,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,184.45,189.13,177.9,202.24,213.48,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak trend | Weak market | Weak sector
JSRR,JS RENTAL REIT,REIT,RENTAL REIT,13JUL2026,10.85,2.1657250470809837,17071,185220.35,0.0,AVOID,7.75,92.25,16.01,63,65,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,10.69,10.96,10.31,11.72,12.37,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
P01GIS141026,1 YEAR GIS,UNKNOWN,UNKNOWN,13JUL2026,96.97,0.14458329030259276,5000,484850.0,0.0,AVOID,7.75,92.25,15.99,54,67,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,95.52,97.94,92.12,104.73,110.55,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Sector supportive || Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Very high volatility
P01GIS101226,1 YEAR GIS,GOVT SECURITIES,1 YEAR GIS,13JUL2026,94.95,0.5400254129606153,5000,474750.0,0.0,AVOID,7.75,92.25,15.99,54,67,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,93.53,95.9,90.2,102.55,108.24,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Very high volatility
P01GIS210127,1 YEAR GIS,GOVT SECURITIES,1 YEAR GIS,13JUL2026,94.47,0.03176620076239002,5000,472350.0,0.0,AVOID,7.75,92.25,15.99,58,67,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,93.05,95.41,89.75,102.03,107.7,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
HGFA,HBL GROWTH FUNDXD,MUTUAL FUND,GROWTH FUND,13JUL2026,17.13,-3.384094754653138,19104,327251.51999999996,0.0,AVOID,7.75,92.25,15.99,23,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,16.87,17.3,16.27,18.5,19.53,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
JDMT,JANANA D MAL,TEXTILE,TEXTILE MILLS,13JUL2026,127.72,-1.7840664410950426,567,72417.24,0.0,AVOID,7.75,92.25,15.99,46,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,125.8,129.0,121.33,137.94,145.6,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
TSMF,TRI-STAR MUTUAL,MUTUAL FUND,MUTUAL FUND,13JUL2026,17.77,-1.0579064587973344,19335,343582.95,0.0,AVOID,7.74,92.26,15.98,30,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,17.5,17.95,16.88,19.19,20.26,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Blocked security type | Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
